delay,degree,conditions,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,visualstimulus.started,line1.started,line1.stopped,visualstimulus.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,60,unexp,4,5,53,1,289.19955059999484,,289.17484899998817,289.19955059999484,290.1846566000022,290.1846566000022,290.2012163999898,290.75238649999665,space,0.5345926000009058,None,290.75446389999706,291.1667029999953,291.49916549999034,291.45381739998993,291.45388359999924,291.49916549999034,291.49916549999034,291.49916549999034,293.9726870000013,300,1,[2.5134290999994846],[2.5134746999974595],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,4,6,54,8,293.99764129999676,,293.9767354999931,293.99764129999676,294.9981692000001,294.9981692000001,295.0182069000002,295.7688724999898,space,0.7583588999987114,None,295.77012869999453,296.48332099999243,296.81402649999654,296.76720139999816,296.7672598999925,296.81402649999654,296.81402649999654,296.81402649999654,301.33485929999733,300,1,[4.563466199993854],[4.563491399996565],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,4,7,55,7,301.3625888999959,,301.33724509998865,301.3625888999959,302.3476359999913,302.3476359999913,302.3643880000018,302.8512602999981,space,0.49804459999722894,None,302.85240609999164,303.26377169998887,303.59512889999314,303.54904869999154,303.549108399995,303.59512889999314,303.59512889999314,303.59512889999314,305.79797410000174,100,1,[2.2437938999937614],[2.2438321999943582],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,60,unexp,4,8,56,2,305.8277989999915,,305.80227859999286,305.8277989999915,306.8126076999906,306.8126076999906,306.8297561999934,307.2981332999916,space,0.4706194000027608,None,307.2992527999886,308.012012399995,308.3438519999909,308.2968969999929,308.2969575999887,308.3438519999909,308.3438519999909,308.3438519999909,310.4959302999923,400,1,[2.1947800000052666],[2.1948032000073],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,4,9,57,11,310.5115017999924,,310.4988319999975,310.5115017999924,311.5113382999989,311.5113382999989,311.5113382999989,312.23152879999543,space,0.7046237000031397,None,312.2328514999972,312.9453969999886,313.2759178999986,313.22989479999524,313.22996159999457,313.2759178999986,313.2759178999986,313.2759178999986,317.54358800000045,300,1,[4.309165300001041],[4.309188700004597],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,4,10,58,10,317.5594410999911,,317.54595020000124,317.5594410999911,318.55904629999714,318.55904629999714,318.55904629999714,319.3760900999914,space,0.8040627000009408,None,319.37724139999773,319.77522229999886,320.10696129999997,320.0604721999989,320.0605312999978,320.10696129999997,320.10696129999997,320.10696129999997,322.5756493999943,200,1,[2.5108956000040052],[2.5109214000112843],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,60,unexp,4,11,59,0,322.59134549999726,,322.5779892999999,322.59134549999726,323.5907803000009,323.5907803000009,323.5907803000009,324.0244711999985,space,0.40364689999842085,None,324.02571709999756,324.1560402999894,324.4887160999933,324.44273599999724,324.4428173999913,324.4887160999933,324.4887160999933,324.4887160999933,326.79407619999256,100,1,[2.346404199997778],[2.346443000002182],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,5,0,60,11,326.8213023999997,,326.79673309999635,326.8213023999997,327.80697239999427,327.80697239999427,327.82374749999144,328.32701819999784,space,0.5056154000048991,None,328.32866939999803,329.0405786999909,329.3872168999951,329.3402190999914,329.3402766999934,329.3872168999951,329.3872168999951,329.3872168999951,333.4916061999975,200,1,[4.147076499997638],[4.147105700001703],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,60,unexp,5,1,61,1,333.5196647999983,,333.4939835999976,333.5196647999983,334.5044498999923,334.5044498999923,334.5210173999949,335.428588499999,space,0.9070609999907902,None,335.4297590999922,335.85186689998955,336.18506360000174,336.14071179999155,336.1407898999896,336.18506360000174,336.18506360000174,336.18506360000174,339.088465599998,200,1,[2.943151699990267],[2.9431764999899315],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,60,unexp,5,2,62,2,339.11814569999115,,339.0908697999985,339.11814569999115,340.10231329999806,340.10231329999806,340.119200199988,340.47042309999233,space,0.348621600001934,None,340.4715143999929,341.1681031999906,341.4999908999889,341.4540061000007,341.454063600002,341.4999908999889,341.4999908999889,341.4999908999889,347.2009190999961,200,1,[5.742728800003533],[5.742752699996345],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,5,3,63,5,347.2167733999959,,347.2036155999958,347.2167733999959,348.2164679999987,348.2164679999987,348.2164679999987,348.47080650000134,space,0.24438449999433942,None,348.4722535999899,349.18454689999635,349.5308470000018,349.48431689999416,349.4843741999939,349.5308470000018,349.5308470000018,349.5308470000018,351.8027885999909,200,1,[2.314190899996902],[2.3142158999980893],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,5,4,64,9,351.82995649999066,,351.8051989999949,351.82995649999066,352.81487849999394,352.81487849999394,352.8317945000017,353.08581609999237,space,0.26673160000063945,None,353.0871471999999,353.19914729999437,353.52967999999237,353.48292909999145,353.482986899995,353.52967999999237,353.52967999999237,353.52967999999237,356.03558769999654,100,1,[2.548306999990018],[2.548336099993321],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,60,unexp,5,5,65,0,356.0619575000019,,356.03807119998964,356.0619575000019,357.0472509999963,357.0472509999963,357.0639014999906,357.3672069000022,space,0.3092653000057908,None,357.36860659999365,357.48007119999966,357.812056499999,357.76469919999363,357.7647572999995,357.812056499999,357.812056499999,357.812056499999,359.98565719999897,100,1,[2.216541000001598],[2.216567199997371],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,5,6,66,4,360.01089539998793,,359.98795840000093,360.01089539998793,360.9960002000007,360.9960002000007,361.01319469999,361.29938549999497,space,0.28820969999651425,None,361.30089379999845,361.7128920999967,362.04416879999917,361.9990084999881,361.9990931999928,362.04416879999917,362.04416879999917,362.04416879999917,363.9292443000013,100,1,[1.925468199988245],[1.9254924999986542],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,5,7,67,10,363.9600703999895,,363.9317186999979,363.9600703999895,364.94248040000093,364.94248040000093,364.9608364000014,365.2805432999885,space,0.3310028000123566,None,365.2822157999908,365.6927328999882,366.02619779999077,365.9786985999963,365.9787585000013,366.02619779999077,366.02619779999077,366.02619779999077,368.3945210999955,100,1,[2.411680899997009],[2.4117130000086036],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,5,8,68,3,368.4103386999923,,368.39691749999474,368.4103386999923,369.40988690000086,369.40988690000086,369.40988690000086,369.6971273999952,space,0.2753363999945577,None,369.69843609999225,369.81021539999347,370.1409776999935,370.0945032000018,370.0945609999908,370.1409776999935,370.1409776999935,370.1409776999935,372.57676559999527,100,1,[2.477952799992636],[2.4779768000007607],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,5,9,69,8,372.5921010999882,,372.5792148999899,372.5921010999882,373.59202769999683,373.59202769999683,373.59202769999683,374.3947149000014,space,0.7982275999966078,None,374.39591959999234,375.10808449999604,375.45575689998805,375.40890319999016,375.4089546999894,375.45575689998805,375.45575689998805,375.45575689998805,378.6091240999958,200,1,[3.196205000000191],[3.1962323999905493],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,5,10,70,7,378.6233551999903,,378.61166549999325,378.6233551999903,379.6234345999983,379.6234345999983,379.6234345999983,379.90756469999906,space,0.2673192999936873,None,379.9087359999976,380.3238096999994,380.67065809998894,380.6244380999997,380.6244966999948,380.67065809998894,380.67065809998894,380.67065809998894,382.4570143000019,100,1,[1.828435499992338],[1.8284598000027472],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,5,11,71,6,382.4732386999967,,382.45950989999983,382.4732386999967,383.471830399998,383.471830399998,383.471830399998,383.75854119998985,space,0.2752418000018224,None,383.75980059998983,383.8720120999933,384.203632299992,384.1570126000006,384.15707180000027,384.203632299992,384.203632299992,384.203632299992,386.8399300000019,100,1,[2.6783278999937465],[2.6783519000018714],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,6,0,72,3,386.8693110999884,,386.84284829998796,386.8693110999884,387.85398970000097,387.85398970000097,387.8707863000018,388.13873890000104,space,0.2527877999964403,None,388.1401196999941,388.2538216999965,388.585545599999,388.53878509999777,388.5388449999882,388.585545599999,388.585545599999,388.585545599999,391.27164019999327,100,1,[2.7278404000098817],[2.727878400008194],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,6,1,73,5,391.286563799993,,391.27412429999094,391.286563799993,392.2865713999927,392.2865713999927,392.2865713999927,392.57597809999424,space,0.2838701000000583,None,392.5775938000006,393.28593509999337,393.6170245999965,393.5716250999976,393.5716902999993,393.6170245999965,393.6170245999965,393.6170245999965,396.10285440000007,400,1,[2.526536799996393],[2.526561699996819],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,6,2,74,6,396.1184162999998,,396.10523609998927,396.1184162999998,397.118286500001,397.118286500001,397.118286500001,397.7186917999934,space,0.5677718999941135,None,397.7198509000009,397.8344669999933,398.16579569999885,398.1193729999941,398.11945889999333,398.16579569999885,398.16579569999885,398.16579569999885,400.68474440000136,100,1,[2.560815500008175],[2.5608315999998013],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,6,3,75,11,400.6988088999933,,400.68626329999825,400.6988088999933,401.70013089998974,401.70013089998974,401.70013089998974,401.97011609999754,space,0.26621989998966455,None,401.97127609999734,402.6846070999891,403.0128628999955,402.9824732999987,402.9825070999941,403.0128628999955,403.0128628999955,403.0128628999955,406.11594059999334,200,1,[3.130403400005889],[3.130428700009361],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,6,4,76,7,406.1316041999962,,406.11836629999743,406.1316041999962,407.1316253999976,407.1316253999976,407.1316253999976,407.41483249999874,space,0.25220919999992475,None,407.4159925999993,407.81550949999655,408.14580329999444,408.0993890999962,408.0994629999914,408.14580329999444,408.14580329999444,408.14580329999444,410.4344994999992,100,1,[2.3302354000043124],[2.330265500000678],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,6,5,77,8,410.4620031999948,,410.43699599998945,410.4620031999948,411.44692249999207,411.44692249999207,411.46347439999226,411.7325897999981,space,0.27343139999720734,None,411.7337220999907,412.4459664999886,412.7778230999975,412.73118609999074,412.73124569999345,412.7778230999975,412.7778230999975,412.7778230999975,414.69669799999974,100,1,[1.961676399994758],[1.9616993999952683],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,6,6,78,10,414.711032399995,,414.6988626999955,414.711032399995,415.7133349999931,415.7133349999931,415.7133349999931,416.04847829999926,space,0.332089100003941,None,416.04963559999305,416.4625970999914,416.79348539999046,416.74729169999773,416.74735769999097,416.79348539999046,416.79348539999046,416.79348539999046,418.6156467999972,100,1,[1.863685300006182],[1.8637099000043236],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,6,7,79,9,418.64282169999206,,418.6181515999924,418.64282169999206,419.6273558999965,419.6273558999965,419.64447980000114,419.93100669998967,space,0.2970696999982465,None,419.932184099991,420.04398180000135,420.3919878000015,420.3286483999982,420.32870859999093,420.3919878000015,420.3919878000015,420.3919878000015,422.46072039999126,100,1,[2.1278540000057546],[2.1278778000123566],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,60,unexp,6,8,80,1,422.4764529999957,,422.46318130000145,422.4764529999957,423.476161899991,423.476161899991,423.476161899991,423.8607892,space,0.35409720000461675,None,423.86213979999593,424.277436999997,424.62394399999175,424.57755609999003,424.57762539999385,424.62394399999175,424.62394399999175,424.62394399999175,429.4095685999928,200,1,[4.826197800008231],[4.826259400011622],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,60,unexp,6,9,81,2,429.42444659999455,,429.41187759999593,429.42444659999455,430.438476899988,430.438476899988,430.438476899988,430.7265297999984,space,0.2727351999928942,None,430.72822129999986,431.4403203999973,431.771771499989,431.72477049999,431.7248266999959,431.771771499989,431.771771499989,431.771771499989,433.7408549999964,100,1,[2.011846699999296],[2.0118691999959992],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,60,unexp,6,10,82,0,433.7561724999978,,433.74335189998965,433.7561724999978,434.75707469999907,434.75707469999907,434.75707469999907,435.40285539999604,space,0.6355422000051476,None,435.40447819999827,435.5056520999933,435.83688569998776,435.79003809999267,435.790093299991,435.83688569998776,435.83688569998776,435.83688569998776,439.2727817999985,100,1,[3.4785128999938024],[3.4785395999933826],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,6,11,83,4,439.3031675999955,,439.27667209999345,439.3031675999955,440.28794109998853,440.28794109998853,440.3065123999986,440.57092149999517,space,0.27579499999410473,None,440.5715371999977,440.98875569998927,441.3350991999905,441.2892173,441.2892789999896,441.3350991999905,441.3350991999905,441.3350991999905,444.33957359999476,300,1,[3.0446234999981243],[3.0447072999959346],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,7,0,84,10,444.3715991999925,,444.34495099999185,444.3715991999925,445.3523464999889,445.3523464999889,445.38617050000175,445.6550688999996,space,0.2948459000035655,None,445.65614439999626,446.0690464999934,446.40021019999404,446.35353699998814,446.3535936999979,446.40021019999404,446.40021019999404,446.40021019999404,448.28619849999086,100,1,[1.9285955000086688],[1.9286181000061333],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,60,unexp,7,1,85,1,448.3034370999958,,448.288509799997,448.3034370999958,449.30287959999987,449.30287959999987,449.31819130000076,449.82169579999754,space,0.5153518000006443,None,449.82288609999523,450.23585009999806,450.5654702999891,450.5196474999975,450.5197228999896,450.5654702999891,450.5654702999891,450.5654702999891,452.78497499998775,400,1,[2.260869100005948],[2.2608927999972366],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,7,2,86,9,452.80023389999405,,452.7874620999937,452.80023389999405,453.8003119999921,453.8003119999921,453.8003119999921,454.3286257,space,0.5190268000005744,None,454.3298080999957,454.43341939999664,454.7646870999888,454.7194448999944,454.71950659999857,454.7646870999888,454.7646870999888,454.7646870999888,457.6334664999886,100,1,[2.9098915999929886],[2.9099162999918917],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,7,3,87,11,457.64911869999196,,457.6357347000012,457.64911869999196,458.6492164999945,458.6492164999945,458.6492164999945,459.4012752999988,space,0.7453614000114612,None,459.40270359998976,460.114565099997,460.4628603000019,460.3994731999992,460.39953219999734,460.4628603000019,460.4628603000019,460.4628603000019,463.2651063999947,500,1,[2.860972700000275],[2.860996499992325],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,7,4,88,3,463.2803783999989,,463.2674294999888,463.2803783999989,464.28021949999675,464.28021949999675,464.28021949999675,464.7836443999986,space,0.49582869998994283,None,464.78546479999204,464.8968962999934,465.2449495999899,465.18160050000006,465.181660000002,465.2449495999899,465.2449495999899,465.2449495999899,467.3668264000007,100,1,[2.1805828000069596],[2.1806125000002794],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,7,5,89,6,467.3948883999983,,467.3691981000011,467.3948883999983,468.3791210999916,468.3791210999916,468.39531769999303,468.9657913999981,space,0.5819711000076495,None,468.96707439998863,469.07930469998973,469.4099329000019,469.3639209999965,469.36397969999234,469.4099329000019,469.4099329000019,469.4099329000019,471.4329182999936,100,1,[2.0648441999946954],[2.0648730999964755],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,60,unexp,7,6,90,2,471.45920159999514,,471.435298899989,471.45920159999514,472.44396399999096,472.44396399999096,472.4607232999988,473.11350229999516,space,0.6526018000004115,None,473.11462839999876,473.825196699996,474.17530879999686,474.1133556999994,474.11344760000065,474.17530879999686,474.17530879999686,474.17530879999686,476.5460332999937,300,1,[2.4271503999916604],[2.427175199991325],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,7,7,91,7,476.57417059999716,,476.54852969999774,476.57417059999716,477.55923619998794,477.55923619998794,477.57624679998844,478.07684249999875,space,0.4854958999931114,None,478.0781965999922,478.49371589999646,478.82370100000117,478.77883889999066,478.7789053999877,478.82370100000117,478.82370100000117,478.82370100000117,481.10898449999513,200,1,[2.3255085999990115],[2.325532499991823],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,7,8,92,5,481.1248983999976,,481.11140329999034,481.1248983999976,482.12498329998925,482.12498329998925,482.12498329998925,482.52502139999706,space,0.36755880000418983,None,482.5261637999938,483.22504520000075,483.55557739999495,483.50891330000013,483.5089788999903,483.55557739999495,483.55557739999495,483.55557739999495,485.7264060999878,500,1,[2.2132686999975704],[2.213294599991059],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,7,9,93,4,485.7547344999912,,485.72883880000154,485.7547344999912,486.7399965999939,486.7399965999939,486.7581543999986,487.2410541999998,space,0.4700276999938069,None,487.2429216999881,487.656883299991,487.98783249998814,487.94064279999293,487.9406992000004,487.98783249998814,487.98783249998814,487.98783249998814,490.2072804999916,400,1,[2.2624196999968262],[2.262443200001144],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,7,10,94,8,490.2372556999908,,490.20983909998904,490.2372556999908,491.22130049999396,491.22130049999396,491.2376723999914,492.02465259999735,space,0.7994929999986198,None,492.02580049999233,492.73760870000115,493.0692505999905,493.02281070000026,493.0229830999888,493.0692505999905,493.0692505999905,493.0692505999905,495.4671491999907,600,1,[2.4396297999919625],[2.4396565000060946],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,60,unexp,7,11,95,0,495.4852761999937,,495.47056399998837,495.4852761999937,496.4706090999971,496.4706090999971,496.48708979999356,496.7537949999969,space,0.25034620000224095,None,496.75494369999797,496.8538673000003,497.18479689999367,497.13770300000033,497.13775959999475,497.18479689999367,497.18479689999367,497.18479689999367,499.4564989999926,100,1,[2.3146020999993198],[2.314629900007276],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,8,0,96,6,499.4836840999924,,499.4588587999897,499.4836840999924,500.483473100001,500.483473100001,500.50245189999987,501.8213634999993,space,1.3296416999946814,None,501.82249559999036,501.93514879999566,502.2663775999972,502.21966049999173,502.2197163999954,502.2663775999972,502.2663775999972,502.2663775999972,505.65165069999057,200,1,[3.4275437999895075],[3.4275800999894273],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,8,1,97,11,505.6671311999962,,505.6541103999916,505.6671311999962,506.6671367999952,506.6671367999952,506.6671367999952,506.9362872999918,space,0.2613456000108272,None,506.9374250999972,507.6509541999985,507.98130619998847,507.9359504000022,507.9360510999977,507.98130619998847,507.98130619998847,507.98130619998847,510.4865462999878,400,1,[2.5456987999932608],[2.545728199998848],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,8,2,98,5,510.513732899999,,510.4891116999934,510.513732899999,511.49709389999043,511.49709389999043,511.51392230000056,511.7844320000004,space,0.2755789999937406,None,511.7856521999929,512.4990335999901,512.8299081000005,512.7846608999971,512.7847276999964,512.8299081000005,512.8299081000005,512.8299081000005,515.7650080000021,300,1,[2.9758989999972982],[2.9759212999924785],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,60,unexp,8,3,99,1,515.7803331999894,,515.7671006999881,515.7803331999894,516.7802834999893,516.7802834999893,516.7802834999893,517.1680090000009,space,0.37950379999529105,None,517.1691143999924,517.5812197999912,517.9280414999957,517.8816077999945,517.8816847999988,517.9280414999957,517.9280414999957,517.9280414999957,520.747338000001,200,1,[2.8605803000100423],[2.860616400008439],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,60,unexp,8,4,100,2,520.7770405999909,,520.7503376999957,520.7770405999909,521.7622918999987,521.7622918999987,521.7787318999908,522.064081199991,space,0.2714431000058539,None,522.065563600001,522.7788881000015,523.1107235999953,523.0640332999901,523.0641187000001,523.1107235999953,523.1107235999953,523.1107235999953,525.3786467999889,200,1,[2.309895399986999],[2.309919899998931],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,8,5,101,3,525.3949928999937,,525.3815621999966,525.3949928999937,526.3939876999939,526.3939876999939,526.3939876999939,526.7468429,space,0.34625360000063665,None,526.7480309999955,526.8603728999879,527.1918690999883,527.1448823999963,527.1449386999884,527.1918690999883,527.1918690999883,527.1918690999883,529.3801964000013,100,1,[2.2311547999997856],[2.2311856000014814],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,8,6,102,4,529.4078926999937,,529.382560699989,529.4078926999937,530.3933612999972,530.3933612999972,530.4113370999985,531.1121124999918,space,0.706058399999165,None,531.1131967999972,531.5261575999903,531.8570649999892,531.8105429999996,531.810601899997,531.8570649999892,531.8570649999892,531.8570649999892,534.0132940999902,200,1,[2.198512100003427],[2.1985411000059685],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.7,120,exp,8,7,103,8,534.0395418999979,,534.0155916999938,534.0395418999979,535.0244248999952,535.0244248999952,535.0410338999936,535.5112917999941,space,0.4805549000011524,None,535.51245319999,536.2242522999877,536.556045099991,536.5084243999881,536.508474199989,536.556045099991,536.556045099991,536.556045099991,539.3798707999958,200,1,[2.866865299991332],[2.8668999999936204],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,8,8,104,10,539.4048346999916,,539.3833998999908,539.4048346999916,540.3911724999925,540.3911724999925,540.4079408999969,540.7923427999922,space,0.387368299998343,None,540.7935384000011,541.2063660999993,541.5376902999997,541.4912098999921,541.4912786999921,541.5376902999997,541.5376902999997,541.5376902999997,543.4262089999975,200,1,[1.9302386000053957],[1.9302685000002384],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,120,exp,8,9,105,9,543.4533897999936,,543.4285622999887,543.4533897999936,544.4528309999878,544.4528309999878,544.4714800999936,544.7720522000018,space,0.307134100003168,None,544.7730008999933,544.8865906999999,545.2195288999937,545.172991399988,545.1730423999979,545.2195288999937,545.2195288999937,545.2195288999937,547.3884058999975,100,1,[2.211473899995326],[2.211498100004974],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.4,120,exp,8,10,106,7,547.4042585999996,,547.3907477999892,547.4042585999996,548.4041416999971,548.4041416999971,548.4041416999971,548.790802699994,space,0.3764474999916274,None,548.792120099999,549.2049618999881,549.551847499999,549.5049746000004,549.5050314999971,549.551847499999,549.551847499999,549.551847499999,552.0225716999994,200,1,[2.513314999989234],[2.513344099992537],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
0.1,60,unexp,8,11,107,0,552.0506835999986,,552.0249788999936,552.0506835999986,553.0356250999903,553.0356250999903,553.0521545999945,553.3058402999886,space,0.26078109999070875,None,553.3071678999986,553.4187953999935,553.7502717999887,553.703097199992,553.7031539000018,553.7502717999887,553.7502717999887,553.7502717999887,555.6530076999916,100,1,[1.9452497999882326],[1.9452753999939887],01,001,2023-11-07_16h24.20.265,intentionalbindingtask,2023.2.3,59.826002054005954,2023-11-07 16h24.35.735049 +0530,
